name,type,lat,lon,cuisine,source
Empark Restaurant,restaurant,12.9455956,77.5952641,indian;chinese;tibetan;regional;kebab;chicken,OSM
Arogya Ahaara,restaurant,12.9108057,77.5821293,,OSM
Bendakaluru Donne Briyani,restaurant,12.9067877,77.5858782,,OSM
Dosa Kuteera,restaurant,12.8889281,77.6259852,,OSM
Paradise Biryani,restaurant,12.9103011,77.5858865,,OSM
Cafe Coffee Day,cafe,12.9122347,77.5855628,coffee_shop,OSM
Eagle Bar & Restaurant,restaurant,12.9061552,77.5903307,,OSM
Aata Oota Maathu,restaurant,12.910476,77.5822027,,OSM
Third Wave Coffee,cafe,12.9061058,77.5876799,,OSM
1947,restaurant,12.9061033,77.5866031,,OSM
Casa Piccosa,restaurant,12.9060616,77.5855244,,OSM
NI YU,restaurant,12.9065673,77.5864076,asian,OSM
Benki Coffee,cafe,12.9103136,77.5875758,coffee_shop,OSM
Baba Punjabi,restaurant,12.9105758,77.5880187,,OSM
Indira Canteen,fast_food,12.9072425,77.5787712,south_indian,OSM
The Cane Joint,fast_food,12.9675719,77.5746436,juice,OSM
Bhavani Juice Center,fast_food,12.9697214,77.5757325,juice,OSM
Hotel Raghavendra Prasanna,restaurant,12.9690078,77.5750942,,OSM
Kadamba Veg,restaurant,12.9765433,77.5717628,,OSM
Third Wave Coffee,cafe,13.0704482,77.5909618,,OSM
Chaayos,cafe,13.0704391,77.5911308,tea,OSM
Perch,cafe,13.0709878,77.5908934,,OSM
Tim Hortons,cafe,13.0705632,77.5906654,coffee_shop,OSM
Starbucks,cafe,13.0710204,77.5907325,coffee_shop,OSM
Brahma Brews,restaurant,12.8932346,77.5864718,barbecue;burger;chinese;curry;deli;friture;indian,OSM
Nagas,fast_food,13.0709244,77.5912099,,OSM
Wow! Momo,fast_food,13.0709035,77.5912837,momo,OSM
Keventers,fast_food,13.0706821,77.5911798,,OSM
Shiv Sagar,fast_food,13.0708963,77.5913313,,OSM
Subway,fast_food,13.0707075,77.5911127,sandwich,OSM
Popeyes,fast_food,13.070411,77.5911362,chicken,OSM
Pizza Hut,restaurant,13.0704489,77.591047,pizza,OSM
Burger King,fast_food,13.0704704,77.5909793,burger,OSM
Chili's,restaurant,13.0704913,77.5908566,tex-mex,OSM
PizzaExpress,restaurant,13.0705612,77.5905608,pizza,OSM
Rajdhani,restaurant,13.0705828,77.5904703,,OSM
Nando's,restaurant,13.0705985,77.5903831,chicken;portuguese,OSM
Waffle World,fast_food,13.0706703,77.5903221,,OSM
Punjab Grill,restaurant,13.0708088,77.5903818,north_indian,OSM
You Mee,restaurant,13.0708316,77.5902115,,OSM
Jamie's Italian,restaurant,13.0709479,77.5899017,,OSM
Burger Seigneur,restaurant,13.0709074,77.5900231,burger,OSM
KFC,fast_food,13.0710328,77.5900586,chicken,OSM
Bhartiya Jalpan,restaurant,13.0710518,77.5899285,indian,OSM
Burma Burma,restaurant,13.0705638,77.5905307,,OSM
Cafe Allora,cafe,13.0704868,77.5909122,,OSM
Magnolia Bakery,cafe,13.071202,77.5904073,,OSM
Sindh Punjab,fast_food,12.9606217,77.7150048,,OSM
Midas Fresh,fast_food,12.9605938,77.7146898,,OSM
HSR Juice Point,fast_food,12.9090608,77.6494552,juice,OSM
The Momo Lab,fast_food,12.9123205,77.6517228,,OSM
Kolkata Famous Rolls,fast_food,12.9717655,77.7072893,,OSM
New Udupi Grand,fast_food,12.9170447,77.6299095,,OSM
Ni O Ven,restaurant,12.9162733,77.612705,,OSM
Star Biryani,restaurant,12.9163162,77.6113417,,OSM
Mojo Pizza,fast_food,12.9167467,77.5856694,pizza,OSM
Vishranti Bhavan,fast_food,12.9168357,77.5854597,,OSM
Muro,restaurant,12.9745598,77.6031318,thai;cantonese,OSM
Board 4 Bored,cafe,12.9404688,77.5713638,,OSM
Naidu Food Palace,fast_food,13.0081489,77.5558038,,OSM
SLV Tiffin Center,fast_food,13.0081346,77.555951,,OSM
Kadamba Classic Hotel,restaurant,12.9523737,77.5438444,,OSM
Indrani Hotel,restaurant,12.9828282,77.6346451,,OSM
Dua's Cafe,restaurant,12.9106359,77.6976886,,OSM
Masala Mandi,restaurant,12.9106885,77.6855632,regional;indian,OSM
Sri Guru Raghavendra Juice and Snacks,fast_food,12.9132676,77.6256181,,OSM
MR fast food,fast_food,12.9132727,77.6256232,,OSM
Pooja Special North Indian Chats,fast_food,12.9132602,77.6256156,,OSM
Ba Guru Thindi Madona,restaurant,12.9294996,77.5352415,,OSM
KFC,fast_food,12.8353468,77.6922314,chicken,OSM
Sri Matha Grand Veg,restaurant,12.8352764,77.6915487,,OSM
Domino's,fast_food,12.8351292,77.6944783,pizza,OSM
Spicy Revenge,restaurant,12.8352461,77.6939932,,OSM
Biggies Burger,fast_food,12.8349707,77.6936499,,OSM
Ambur Dhum Biriyani,food_court,12.8349187,77.6948374,,OSM
Sri Vinayaka Juice,fast_food,12.9197713,77.5809324,juice,OSM
Vaikunta pure veg,restaurant,12.8357863,77.6895118,,OSM
Cafe Hut,fast_food,12.9133852,77.6256151,,OSM
Garden House Cafe,cafe,12.9087228,77.6506028,,OSM
The Brussles Waffle,cafe,12.9087123,77.6505691,,OSM
Madurai Famous Jiggerthanda,cafe,12.836157,77.6873708,juice,OSM
Pro Teen Cafe,cafe,12.8353335,77.6923329,,OSM
Lime Light,cafe,12.9760718,77.60261,,OSM
Smoor,cafe,12.972872,77.6002751,,OSM
Rotti Mane,fast_food,12.9611723,77.5271508,north_karnataka,OSM
Tandoor Chai,cafe,12.9611876,77.5261787,,OSM
Udupi Cyber Centre,internet_cafe,12.9607301,77.527248,,OSM
Pizza Hut,fast_food,13.0274249,77.5935798,pizza,OSM
Udupi Garden,restaurant,13.0386087,77.5742563,chinese;indian,OSM
Imperio,restaurant,12.9117112,77.6497366,,OSM
Udupi Upahar,fast_food,12.88336,77.5664513,indian,OSM
Subway,fast_food,12.9352891,77.6085432,sandwich,OSM
MAHE Food Court,food_court,13.1275067,77.5891761,,OSM
Iris cafe HSR,cafe,12.9117456,77.6428015,,OSM
Arogya Aahara,restaurant,12.9168233,77.6380395,,OSM
Sri Krishna Mane Holige,fast_food,12.9165727,77.5969464,,OSM
Buddies Food Corner,fast_food,12.9162177,77.6153185,,OSM
Gochick,fast_food,12.9117676,77.6495645,,OSM
Chaayos,cafe,12.9123483,77.6516988,tea,OSM
Central Jail Restaurant,restaurant,12.9156318,77.651576,,OSM
Sadda Punjabi Cafe,restaurant,12.9155862,77.6515716,,OSM
Chai Fast,cafe,12.9271334,77.6332033,,OSM
Barista,cafe,12.9310729,77.6326552,coffee_shop,OSM
Domino's,fast_food,12.9311872,77.6326024,pizza,OSM
Starbucks,cafe,12.9323886,77.6314845,coffee_shop,OSM
Khana Junction,fast_food,12.9440443,77.6207612,,OSM
The Coorg Food Company,restaurant,12.9408888,77.6242864,,OSM
Sri Udupi Utsav,fast_food,12.9438577,77.6209994,,OSM
Panchami sagar,restaurant,13.121367,77.6175957,,OSM
Elaneeru(Tender coconut),fast_food,12.9394464,77.5838952,,OSM
Shanti Hotel,fast_food,12.9672311,77.6141651,,OSM
Shri Vishnu Park Veg,fast_food,12.9166989,77.6150867,,OSM
The Coffee Brewery,cafe,12.9169721,77.5977608,,OSM
Muthanna Military Hotel,fast_food,12.9164133,77.6166166,,OSM
Udupi Thindi,fast_food,12.9169468,77.5980837,,OSM
Lilliput Upahar,fast_food,12.9169667,77.5984499,,OSM
Hot Gridle,fast_food,12.9166415,77.5939487,,OSM
Hotel 9th Smile,fast_food,12.9166328,77.5952237,,OSM
The Red Box,fast_food,12.9166451,77.5954774,,OSM
Tea Time,cafe,12.9168623,77.602811,,OSM
chai sutta bar,restaurant,12.9346055,77.6168873,,OSM
Smoky Docky,restaurant,12.9347048,77.6167408,,OSM
Samosa Party,fast_food,12.9351034,77.611625,,OSM
Chaayos,cafe,12.9390758,77.6191481,tea,OSM
Tim Hortons,cafe,12.9394664,77.6193423,coffee_shop,OSM
Bonito Bistro,restaurant,12.939072,77.6180094,,OSM
Amritsari,restaurant,12.9390011,77.6179869,punjabi,OSM
Thar - Rajasthani Restaurant,restaurant,12.9381608,77.6177663,rajasthani,OSM
House Of Dakshina,fast_food,12.9121322,77.6493646,,OSM
Calm Down Cafe,restaurant,13.0681222,77.5791911,,OSM
The Humble Pie,cafe,12.9085228,77.6504774,,OSM
BBQ Mechanic,fast_food,12.9085181,77.6505464,,OSM
Sri Manjunatha Sugarcane,fast_food,12.9591319,77.7190036,juice,OSM
Andrea's Brasserie,restaurant,13.0709074,77.5907533,italian,OSM
Olive,fast_food,12.9575031,77.7093642,,OSM
Mom's Kitchen,cafe,12.9577887,77.7091478,,OSM
La Melano,restaurant,12.9549447,77.7003108,pizza,OSM
Teaday,cafe,12.9539425,77.717831,,OSM
Coffee & More,cafe,12.9085772,77.6499484,coffee_shop,OSM
Sattvam,restaurant,12.9937268,77.7008262,barbecue;indian,OSM
Shivanna Military Hotel,fast_food,13.0254179,77.5621408,,OSM
Sri Raghavendra Vaibhava,fast_food,13.0287243,77.5613902,,OSM
Annapoorna Refreshments and Sweets,fast_food,13.0770798,77.558288,,OSM
Udupi Tiffin Centre,restaurant,13.0950191,77.5775303,indian,OSM
7th Heaven,cafe,13.0945203,77.5808265,,OSM
Madeena Sumaya Hotel,restaurant,13.0953669,77.577956,,OSM
Mandya Military hotel,restaurant,13.0948257,77.5800923,,OSM
Bengaluru Central Cafe,cafe,13.099218,77.5851031,,OSM
Chai Adda,cafe,13.129469,77.5958193,,OSM
Cafe Coffee Day,cafe,12.9755682,77.60516,coffee_shop,OSM
Dishkeyaun,restaurant,12.9727544,77.6068494,indian,OSM
Sri Udupi Cafe,restaurant,12.860893,77.5293036,indian,OSM
Hotel Sri Venkateshwar Prasanna,restaurant,12.8610769,77.5294007,indian,OSM
Gowdthi's Kitchen,restaurant,12.8617543,77.5296774,indian,OSM
Naati Style Gowda's Hotel,restaurant,13.1051637,77.6006037,indian,OSM
Ebisu,restaurant,12.9728208,77.6066762,japanese,OSM
Falafel Jee,fast_food,12.9746001,77.6072262,,OSM
Alakapuri Veg Restaurant,restaurant,13.1036021,77.5998838,indian,OSM
Boba Cafe - A true bubble tea,cafe,12.9927608,77.5906166,,OSM
Shree Vinayaka Juice Center,cafe,12.9923755,77.5926567,,OSM
Hotel Mayura Sagar,restaurant,12.9704092,77.7126394,,OSM
Taj Hotel,restaurant,13.0003295,77.6173282,indian;biryani,OSM
Sheesh Kebab,restaurant,13.0003724,77.6167827,indian;kebab;persian,OSM
Chichabas Dawat,restaurant,13.0002804,77.6174439,,OSM
hunkal coffee,cafe,12.9930468,77.5900341,,OSM
Public Bar and Kitchen,restaurant,12.9299719,77.6859289,,OSM
Madeena Restaurant,restaurant,12.9685786,77.7479931,indian,OSM
Emperor,restaurant,12.9690352,77.7496646,indian,OSM
Tudum,restaurant,12.9865466,77.5950151,,OSM
Cafe Noir,restaurant,12.9865301,77.5951866,french;burger,OSM
Rosé Restaurant And Patisserie,cafe,13.0282636,77.5731795,,OSM
Turkeyemek,fast_food,13.0231966,77.6251359,turkish,OSM
New Mohan Restaurant & Bar,restaurant,12.9657039,77.5953613,,OSM
Samudra,restaurant,12.989032,77.5750062,,OSM
Tandoori Taal,restaurant,12.9858618,77.5877734,punjabi,OSM
Cane City,fast_food,12.9713906,77.6068172,juice,OSM
Unknown,food_court,12.9716152,77.7097137,,OSM
Hyderabad Biryani,restaurant,12.9963038,77.6947333,,OSM
Janani Upahar,restaurant,13.106024,77.5989136,indian,OSM
Nandini Cafe,restaurant,13.1060545,77.5989056,pizza;sandwich;indian;ice_cream,OSM
Queen's Restaurant,restaurant,12.9747312,77.6067208,punjabi,OSM
Babaji Bites,fast_food,12.9612402,77.6380064,,OSM
Anaia Cafe,cafe,12.9770467,77.6406776,,OSM
Rajanna Military Hotel,restaurant,12.9662399,77.5351318,,OSM
Udupi Vaibhava,fast_food,13.0638197,77.5591181,,OSM
Bannur Muttom Biryani Point,fast_food,13.068884,77.557403,,OSM
Sri Durga Veg,fast_food,13.0691052,77.556616,,OSM
Glen's Bakehouse,cafe,12.8883217,77.5630735,,OSM
Podi and Spice,restaurant,12.972617,77.6266243,,OSM
Doner Club,restaurant,13.0149527,77.6321133,turkish;mediterranean;arab,OSM
Sri Annapurneswari Restaurant,restaurant,12.9121692,77.6064581,indian,OSM
Tatvika Cafe,cafe,12.9268066,77.6332725,,OSM
Sri Ganesh Juice Junction,fast_food,12.9402757,77.6248468,juice,OSM
Sri Annapoorneshwari Hotel,fast_food,12.9560508,77.6208156,,OSM
Cafe Levista,cafe,12.9751478,77.6067188,coffee_shop,OSM
Koli Hut,fast_food,12.9564444,77.5307233,,OSM
Udupi Kitchen,fast_food,13.0103181,77.5592527,,OSM
Sri Yashaswini Tindi Mane,fast_food,13.1022867,77.595242,,OSM
Domino's,fast_food,12.9720503,77.7085578,pizza,OSM
Chai Gully,cafe,12.9707518,77.7077384,,OSM
Hot Chips,fast_food,12.9231359,77.6672743,,OSM
Caffe Macs,cafe,12.9821284,77.5962022,,OSM
Tea Treat,cafe,12.8426848,77.6752114,,OSM
Kudlada Kitchen,restaurant,12.9694532,77.6489867,,OSM
New Barratt Hotel,restaurant,12.92346,77.6497698,,OSM
Kung Pao Town,restaurant,12.9230421,77.6497684,chinese,OSM
Ambur Hot Dum Biryani,restaurant,12.9223989,77.6496522,,OSM
Yashu Juice And Snacks,fast_food,12.9222709,77.6496746,juice,OSM
Pratik Fast Food Center,fast_food,12.9214129,77.649698,,OSM
Anapoorneshwari Hotel,fast_food,12.9226451,77.6498118,,OSM
Sri Raghavendra Home Made Snacks,fast_food,12.922344,77.6498026,indian,OSM
HSR Juicy Cafe,cafe,12.9193616,77.6511843,,OSM
Amaravati,restaurant,12.9205921,77.6494971,,OSM
Sri Ganesh Fruit Juice Centre,fast_food,12.9196986,77.6493342,juice,OSM
Casa Fresco,restaurant,12.9206676,77.6504656,american;asian;breakfast;burger;chinese,OSM
Srinidhi Sagar,fast_food,12.9198847,77.6491762,,OSM
Koriken,fast_food,12.9152682,77.6491349,,OSM
The Vijayanagar Tiffins and Coffee,restaurant,12.9158807,77.649347,,OSM
HSR Donne Biryani,restaurant,12.9146948,77.6489015,,OSM
Indian Coffee House,restaurant,12.9092366,77.6446155,coffee_shop;indian,OSM
Poco A Poco,restaurant,12.9803766,77.7510212,,OSM
Pizza 4P's,restaurant,12.9700536,77.6361068,pizza,OSM
KOKO,restaurant,12.9603913,77.6479068,asian,OSM
Desī Masālā,restaurant,12.97995,77.5771154,indian;buffet,OSM
A.J.S Caterers,fast_food,12.9940358,77.5982606,,OSM
IDC Kitchen,restaurant,12.9776114,77.5778024,indian;coffee,OSM
Sai Grand,restaurant,12.9790306,77.5762924,indian,OSM
Leon Grill,fast_food,12.9804753,77.6410507,burger,OSM
Yuki,restaurant,12.9804302,77.6410373,asian,OSM
BeyondBurg Inc,fast_food,12.9859547,77.5878321,burger,OSM
Bharaṇi Kafe,restaurant,12.9788456,77.5794256,indian,OSM
Priyadarśini,restaurant,12.9775335,77.57581,indian,OSM
United Telugu Kitchens,restaurant,12.8878061,77.5624901,,OSM
Indira Canteen,fast_food,12.9365027,77.6070849,south_indian,OSM
Vinaya Sāgar,restaurant,12.9837692,77.6083351,indian,OSM
Bangalore Thindies,restaurant,12.981187,77.6042415,indian,OSM
JCL,restaurant,12.9833049,77.6099837,indian,OSM
Misu,restaurant,12.9704621,77.6427962,asian,OSM
The Kind,cafe,12.9202686,77.6847942,,OSM
Prequel,restaurant,12.9205222,77.6847821,,OSM
Punjab Grill,restaurant,12.9203248,77.6843208,north_indian,OSM
Lucky Chan,restaurant,12.9204307,77.6843235,,OSM
Chinita,restaurant,12.9205196,77.6843262,mexican,OSM
Kampot,restaurant,12.9206595,77.6845273,,OSM
Cafe Noir,restaurant,12.9206386,77.6849645,french,OSM
Chianti,restaurant,12.9206529,77.6846507,italian,OSM
Sauce Code,restaurant,12.9201458,77.6849189,,OSM
Adyar Ananda Bhavan,restaurant,12.9201628,77.6846279,,OSM
South Table,restaurant,12.9207222,77.6874778,,OSM
Daily Sushi,restaurant,12.9209327,77.6874818,asian,OSM
Popeyes,fast_food,12.9209483,77.6873463,chicken,OSM
Bhartiya Jalpan,restaurant,12.9207261,77.6873383,indian,OSM
Taco Bell,fast_food,12.9205261,77.6873383,tex-mex,OSM
Cafe Glocal,restaurant,12.920517,77.6874845,,OSM
Brik Oven,restaurant,12.9205327,77.6871881,pizza,OSM
Lavonne Cafe,cafe,12.9204176,77.6868528,,OSM
Blue Tokai Coffee Roasters,cafe,12.9204516,77.6860441,coffee_shop,OSM
Third Wave Coffee Roasters,cafe,12.9896317,77.728403,coffee_shop,OSM
McDonald's,fast_food,12.9897485,77.7277357,burger,OSM
Starbucks,cafe,12.9895972,77.7280808,coffee_shop,OSM
Lavonne,cafe,12.9897962,77.7276602,,OSM
Kongsi Tea Bar,cafe,12.9273559,77.5861504,bubble_tea,OSM
Bäcker & Charlie,cafe,12.9948602,77.6175033,,OSM
Nusa,restaurant,12.9257344,77.7358523,,OSM
Devaras Restaurant,restaurant,13.0031628,77.553654,south_indian,OSM
Blue Tokai,cafe,12.9672955,77.6367143,coffee_shop,OSM
Plan B,restaurant,13.0710194,77.5909062,,OSM
Cafe Noir,restaurant,13.070892,77.590808,french,OSM
Mon Cheri,restaurant,12.9780767,77.6376372,,OSM
Leons Grill,fast_food,13.098829,77.5846299,burger,OSM
Ouro,restaurant,12.9727753,77.606803,mexican,OSM
Pijja,restaurant,12.980087,77.6461181,,OSM
The Filter Coffee,restaurant,12.9626445,77.7166434,south_indian,OSM
The Milton St. Cafe,cafe,13.0016951,77.6236518,ice_cream;pizza;pasta,OSM
Nandi Grand,restaurant,13.0583944,77.7693208,,OSM
Calm Down Cafe,restaurant,13.0680231,77.5791747,,OSM
Cafe Khadya,restaurant,12.9107013,77.5991351,indian,OSM
three dots & a dash,restaurant,12.9107288,77.5993819,indian;italian,OSM
Sri Annapoorneshwari Veg,fast_food,13.003852,77.5539609,,OSM
bychance,restaurant,12.972836,77.6075385,,OSM
Moglu,restaurant,12.9752775,77.6017783,,OSM
Le Kéne,cafe,12.9154975,77.6445918,,OSM
Baithak The Kitchen,cafe,12.9604798,77.7194142,,OSM
Juice Land,fast_food,12.9605867,77.7181125,juice,OSM
Kinya Coffee,cafe,12.9052307,77.5954974,coffee_shop,OSM
Namma Adigas (Veg),restaurant,12.8825682,77.5466598,indian;regional;sandwich;tea,OSM
Anand Sweets,restaurant,12.8823832,77.5466504,,OSM
Sharief Bhai's,fast_food,12.9566646,77.7148148,,OSM
Cafe Coffee Day,cafe,13.0268329,77.6369701,coffee_shop,OSM
California Burrito,fast_food,13.0492051,77.5932616,,OSM
Ambur Hot Dum Biriyani,restaurant,12.9784895,77.6299631,indian,OSM
PizzaExpress,restaurant,12.970314,77.6391971,pizza,OSM
Samosa Party,fast_food,12.9701915,77.6386267,,OSM
Kerala Pavilion,restaurant,12.9723216,77.6415259,,OSM
Taiki,restaurant,12.976865,77.6406884,,OSM
Subway,fast_food,12.9191136,77.670829,sandwich,OSM
Gongura Grand,restaurant,12.9190532,77.6709872,,OSM
Celeb's,restaurant,12.9688174,77.7354254,,OSM
Grasshopper,restaurant,12.8643426,77.5892945,,OSM
UTBT - Under The Banyan Tree,fast_food,13.0577398,77.6439304,,OSM
Sai food junction,restaurant,12.9925676,77.5921137,,OSM
Step Right Up,fast_food,12.9925955,77.5916124,,OSM
Swathi Grand Veg,fast_food,12.9906437,77.5931902,,OSM
The food corner,restaurant,12.9928201,77.5902016,,OSM
Sri Brahmalingeshwara Juice And Condiments,fast_food,12.9783601,77.6313384,juice,OSM
Chai Point,cafe,12.9307348,77.633114,coffee_shop,OSM
Gabru Di Chaap,restaurant,12.9309544,77.6330697,,OSM
Al Taza,fast_food,12.9308262,77.6330783,kebab;burger;shawarma,OSM
Sri Ayodhya Veg,fast_food,12.9924639,77.5923251,,OSM
Mini Samrat Veg,restaurant,12.9929918,77.5955337,regional,OSM
Sri Horanadu Cafe,fast_food,13.0076067,77.5484877,,OSM
Dragon View,fast_food,13.057719,77.6438735,chinese,OSM
Grill Nights,fast_food,13.0578603,77.6440834,,OSM
Panoor Restaurant & Cafe,fast_food,13.0578343,77.6440984,,OSM
A1 Ambur Biryani,fast_food,13.0578309,77.6437923,,OSM
Bangalore's Spicy Bites,fast_food,13.0578831,77.6437839,,OSM
Panasam Food Court,fast_food,13.0581667,77.6437513,,OSM
SGS Non Veg,fast_food,13.0581549,77.6438032,,OSM
Rotana Cafe,restaurant,12.899593,77.6755634,kebab;shawarma,OSM
Indian Dum Biriyani,restaurant,12.8993376,77.6755636,biriyani,OSM
Ambur Dum Biriyani,restaurant,12.8998435,77.675559,,OSM
Chai Kada,cafe,12.8985354,77.6753954,,OSM
Pita Pocket Factory,restaurant,12.8989754,77.6761562,,OSM
Sreeraj Lassi Bar,fast_food,12.9833321,77.587783,juice,OSM
LifeTree Cafe,restaurant,12.9647773,77.5986103,indian;pizza,OSM
Chandrika Hotel,fast_food,12.9897366,77.5930452,,OSM
Tea Time,cafe,12.9891525,77.5937198,,OSM
Kanteen,restaurant,12.9795114,77.5748405,,OSM
Chicken County,restaurant,12.9779603,77.5752566,,OSM
Sri Kenchamba,restaurant,12.9783689,77.5760446,,OSM
Hotel Sagar,restaurant,12.9777076,77.5753452,,OSM
Amulya Veg Restaurant,restaurant,12.9766767,77.5761455,,OSM
Domino's,fast_food,12.9759237,77.5760702,pizza,OSM
Ashok Ahaar,restaurant,12.9758159,77.5757621,,OSM
Sri Maruthi Gowdas Military Hotel,restaurant,12.9771207,77.5761475,,OSM
Salt Lake,restaurant,12.9059999,77.6126561,,OSM
Mylapore Cafe,cafe,12.9180306,77.6381771,,OSM
Royal Tandoor,restaurant,12.9367572,77.6276099,,OSM
Starbucks,cafe,12.9588501,77.7161351,coffee_shop,OSM
Zamam's Darbaar,restaurant,12.9776129,77.6273546,,OSM
Royal Biriyani,restaurant,12.9901802,77.5721599,,OSM
Party Hall Restaurant,restaurant,12.9903609,77.5719554,,OSM
SLV Canteen,fast_food,13.0224798,77.5527726,,OSM
Gowdru Mane Baduta,restaurant,13.0221502,77.5534251,,OSM
Punjabi Tadka,restaurant,13.022188,77.5537812,,OSM
New Mangalore Hotel,restaurant,13.0222422,77.5538305,,OSM
Ganesh Juice,fast_food,12.9929771,77.5905392,juice,OSM
Vinayaka Tiffin Center,fast_food,12.9925805,77.5745703,,OSM
The Kingdom,fast_food,12.9807471,77.5766813,,OSM
Sri Vishnu Grand,restaurant,12.8756646,77.6707057,,OSM
Udupi Juice Junction,fast_food,12.8755609,77.6705991,juice,OSM
Sri Krishna Foodline,restaurant,12.9753427,77.6255211,,OSM
Juicy Creamz,fast_food,12.9753224,77.6255177,juice,OSM
Kaati King,restaurant,12.9760589,77.6248726,chinese,OSM
Samutara Restaurant,restaurant,12.9771934,77.6270227,,OSM
New Taj,restaurant,12.9772272,77.6270474,,OSM
Tashann Multicuisine Restaurant,restaurant,12.98872,77.689524,indian,OSM
Nagavara Social,restaurant,13.0419372,77.6196541,,OSM
Manasi Roof Top Restaurant,restaurant,12.9563372,77.6958445,indian,OSM
Desi Masala,restaurant,12.9597923,77.7160524,,OSM
Sri Vinayaka Hot Chips,fast_food,12.9785518,77.6294482,fish_and_chips,OSM
Bihari Chicken Wala,fast_food,12.9544561,77.7209752,,OSM
Maa Gayatri Roti Tadaka,fast_food,12.9517494,77.7219696,,OSM
Spice Villa Restaurant,restaurant,12.8609419,77.7793542,indian,OSM
Grill Smith,cafe,12.9608055,77.715968,,OSM
Tibetan Mother's Kitchen,restaurant,12.9348122,77.612678,tibetan,OSM
Absolute Barbecues,restaurant,12.9188259,77.6701594,,OSM
JP Nagara Social,restaurant,12.9061758,77.5805046,american,OSM
Thelagram,restaurant,12.905666,77.6012072,,OSM
IDC Kitchen,restaurant,12.9057693,77.6012005,regional,OSM
Daily Bakehouse,cafe,12.9313963,77.6234718,,OSM
